accession,c1,c2,filter_len,min_len,refine,n_pred,precision,recall,f1,accuracy,mcc,TP,FP,TN,FN,mabe,median_jaccard
AC_000091.1,0.15,0.2,200,8000,True,42,17.443361411289654,94.54635152711127,29.452815558396377,63.177104602998654,0.30247512182935493,21081,99773,152186,1216,22036.0,0.1858739384647615
AC_000091.1,0.15,0.2,200,10000,False,48,19.091695279521186,100.0,32.062177357893674,65.5460591564086,0.34542366339975783,22297,94492,157467,0,21656.5,0.22619131994839542
AC_000091.1,0.15,0.2,200,10000,True,36,17.806853793068495,94.54635152711127,29.969292883341392,64.07662913482294,0.3085847818498518,21081,97306,154653,1216,22036.0,0.1858739384647615
AC_000091.1,0.15,0.2,400,8000,False,23,22.403641332743863,100.0,36.606168066261155,71.84127238784201,0.39416729918291926,22297,77227,174732,0,26936.0,0.1561231945596174
AC_000091.1,0.15,0.2,400,8000,True,23,24.175955241358373,100.0,38.93822309539402,74.50156058573012,0.4179227203290684,22297,69931,182028,0,33536.0,0.136882851445663
AC_000091.1,0.15,0.2,400,10000,False,21,22.403641332743863,100.0,36.606168066261155,71.84127238784201,0.39416729918291926,22297,77227,174732,0,26936.0,0.1561231945596174
AC_000091.1,0.15,0.2,400,10000,True,20,24.175955241358373,100.0,38.93822309539402,74.50156058573012,0.4179227203290684,22297,69931,182028,0,33536.0,0.136882851445663
AC_000091.1,0.15,0.2,600,8000,False,19,30.130266749547307,100.0,46.30785366410866,81.14717636077242,0.4893585156305257,22297,51705,200254,0,27286.0,0.16253573716181044
AC_000091.1,0.15,0.2,600,8000,True,18,26.760681709073452,100.0,42.22236950490925,77.7496207922525,0.45032655603764266,22297,61023,190936,0,33536.0,0.14439495798319327
AC_000091.1,0.15,0.2,600,10000,False,17,30.130266749547307,100.0,46.30785366410866,81.14717636077242,0.4893585156305257,22297,51705,200254,0,27286.0,0.16253573716181044
AC_000091.1,0.15,0.2,600,10000,True,17,26.760681709073452,100.0,42.22236950490925,77.7496207922525,0.45032655603764266,22297,61023,190936,0,33536.0,0.14439495798319327
AC_000091.1,0.2,0.1,200,8000,False,45,20.8315037137385,100.0,34.480252373735816,69.10259028061373,0.37182687818280813,22297,84738,167221,0,19386.0,0.24249334156091054
AC_000091.1,0.2,0.1,200,8000,True,39,19.9901381605773,94.54635152711127,33.002489158852164,68.79120238025787,0.3430130737958572,21081,84376,167583,1216,22036.0,0.1858739384647615
AC_000091.1,0.2,0.1,200,10000,False,43,20.8315037137385,100.0,34.480252373735816,69.10259028061373,0.37182687818280813,22297,84738,167221,0,19386.0,0.24249334156091054
AC_000091.1,0.2,0.1,200,10000,True,33,19.9901381605773,94.54635152711127,33.002489158852164,68.79120238025787,0.3430130737958572,21081,84376,167583,1216,22036.0,0.1858739384647615
AC_000091.1,0.2,0.1,400,8000,False,20,33.535374804476,100.0,50.22695275102777,83.88695233650311,0.5258670674668638,22297,44191,207768,0,24336.0,0.16668563982739593
AC_000091.1,0.2,0.1,400,8000,True,20,33.7102943622152,100.0,50.4228855721393,84.01274721428155,0.5276742958594002,22297,43846,208113,0,33536.0,0.136882851445663
AC_000091.1,0.2,0.1,400,10000,False,18,34.548102697593706,100.0,51.35427702796076,84.5976022402427,0.5362458956826641,22297,42242,209717,0,24336.0,0.16668563982739593
AC_000091.1,0.2,0.1,400,10000,True,18,34.73377574228121,100.0,51.559121758333234,84.72339711802111,0.5381270311191402,22297,41897,210062,0,33536.0,0.136882851445663
AC_000091.1,0.2,0.1,600,8000,False,14,34.806431470496406,100.0,51.639125953889085,84.77225657779593,0.5388613506903421,22297,41763,210196,0,24336.0,0.1755768618080446
AC_000091.1,0.2,0.1,600,8000,True,14,34.051098792016006,100.0,50.80316252363918,84.25412753048246,0.5311777481953958,22297,43184,208775,0,33536.0,0.14439495798319327
AC_000091.1,0.2,0.1,600,10000,False,14,34.806431470496406,100.0,51.639125953889085,84.77225657779593,0.5388613506903421,22297,41763,210196,0,24336.0,0.1755768618080446
AC_000091.1,0.2,0.1,600,10000,True,14,34.051098792016006,100.0,50.80316252363918,84.25412753048246,0.5311777481953958,22297,43184,208775,0,33536.0,0.14439495798319327
AC_000091.1,0.2,0.25,200,8000,False,56,14.734414442990628,100.0,25.68438513330607,52.953080333702815,0.26812076106251764,22297,129029,122930,0,22056.5,0.2096977145045965
AC_000091.1,0.2,0.25,200,8000,True,46,14.75382300451412,94.54635152711127,25.524572895351795,55.144098944052274,0.25276711667762214,21081,121804,130155,1216,33536.0,0.17696220786708086
AC_000091.1,0.2,0.25,200,10000,False,55,15.64416317022859,100.0,27.055690043258522,56.16176127413803,0.28599179688927867,22297,120229,131730,0,22056.5,0.2096977145045965
AC_000091.1,0.2,0.25,200,10000,True,42,16.016806211916304,94.54635152711127,27.393041613877788,59.252304416311766,0.27721034458911065,21081,110537,141422,1216,33536.0,0.17696220786708086
AC_000091.1,0.2,0.25,400,8000,False,30,17.308110290008074,100.0,29.508804203254346,61.157823347529316,0.3160748039821588,22297,106527,145432,0,31736.0,0.14028442649082185
AC_000091.1,0.2,0.25,400,8000,True,28,20.67101774423822,100.0,34.26012000338037,68.7995887054431,0.36947035915884896,22297,85569,166390,0,33536.0,0.136882851445663
AC_000091.1,0.2,0.25,400,10000,False,29,17.308110290008074,100.0,29.508804203254346,61.157823347529316,0.3160748039821588,22297,106527,145432,0,31736.0,0.14028442649082185
AC_000091.1,0.2,0.25,400,10000,True,27,21.154849666505374,100.0,34.92200225535647,69.69911323726737,0.37652998610230437,22297,83102,168857,0,33536.0,0.136882851445663
AC_000091.1,0.2,0.25,600,8000,False,24,26.760681709073452,100.0,42.22236950490925,77.7496207922525,0.45032655603764266,22297,61023,190936,0,31736.0,0.1469448452781786
AC_000091.1,0.2,0.25,600,8000,True,23,26.1281741800157,100.0,41.43114629206385,77.01417653579138,0.4426163090629438,22297,63040,188919,0,33536.0,0.14439495798319327
AC_000091.1,0.2,0.25,600,10000,False,22,26.760681709073452,100.0,42.22236950490925,77.7496207922525,0.45032655603764266,22297,61023,190936,0,31736.0,0.1469448452781786
AC_000091.1,0.2,0.25,600,10000,True,22,26.1281741800157,100.0,41.43114629206385,77.01417653579138,0.4426163090629438,22297,63040,188919,0,33536.0,0.14439495798319327
NC_000913.2,0.05,0.05,200,8000,False,20,53.836782053761354,65.1799302287467,58.9678143633302,86.24139265814603,0.5112791842330249,27839,23871,215009,14872,10553.5,0.3492614692360364
NC_000913.2,0.05,0.05,200,8000,True,16,43.289721658451725,55.93172718971694,48.80535267378313,82.2022010646647,0.38704952459219993,23889,31295,207585,18822,9652.5,0.201075
NC_000913.2,0.05,0.05,200,10000,False,20,53.836782053761354,65.1799302287467,58.9678143633302,86.24139265814603,0.5112791842330249,27839,23871,215009,14872,10553.5,0.3492614692360364
NC_000913.2,0.05,0.05,200,10000,True,15,43.289721658451725,55.93172718971694,48.80535267378313,82.2022010646647,0.38704952459219993,23889,31295,207585,18822,9652.5,0.201075
NC_000913.2,0.05,0.05,400,8000,False,5,47.4857781389679,43.77794947437428,45.556543667084924,84.129109239997,0.3632613819172007,18698,20678,218202,24013,13546.5,0.26964811897702
NC_000913.2,0.05,0.05,400,8000,True,5,50.02416860015468,48.46058392451593,49.22996420374137,84.83935921247483,0.4032886887319193,20698,20678,218202,22013,15978.5,0.2411486111111111
NC_000913.2,0.05,0.05,400,10000,False,5,47.4857781389679,43.77794947437428,45.556543667084924,84.129109239997,0.3632613819172007,18698,20678,218202,24013,13546.5,0.26964811897702
NC_000913.2,0.05,0.05,400,10000,True,5,50.02416860015468,48.46058392451593,49.22996420374137,84.83935921247483,0.4032886887319193,20698,20678,218202,22013,15978.5,0.2411486111111111
NC_000913.2,0.05,0.05,600,8000,False,3,71.74598772921071,48.46058392451593,57.84795975405254,89.28800991508962,0.5328870246093285,20698,8151,230729,22013,13546.5,0.25961028573529954
NC_000913.2,0.05,0.05,600,8000,True,3,59.78625072212594,48.46058392451593,53.530925502062566,87.23858361950488,0.4657089614701423,20698,13922,224958,22013,26404.5,0.19224039855072464
NC_000913.2,0.05,0.05,600,10000,False,3,71.74598772921071,48.46058392451593,57.84795975405254,89.28800991508962,0.5328870246093285,20698,8151,230729,22013,13546.5,0.25961028573529954
NC_000913.2,0.05,0.05,600,10000,True,3,59.78625072212594,48.46058392451593,53.530925502062566,87.23858361950488,0.4657089614701423,20698,13922,224958,22013,26404.5,0.19224039855072464
NC_000913.2,0.075,0.075,200,8000,False,29,43.25610198163364,67.05298400880335,52.58770278831059,81.66099058563661,0.4341450874449461,28639,37569,201311,14072,17652.0,0.3457650273224044
NC_000913.2,0.075,0.075,200,8000,True,23,38.2357535616096,57.308421718058575,45.868430668902896,79.48336417001964,0.34882605156368846,24477,39539,199341,18234,13110.5,0.11356044945624742
NC_000913.2,0.075,0.075,200,10000,False,28,47.784229318917475,67.05298400880335,55.80203614399143,83.88904474929952,0.47281590943152,28639,31295,207585,14072,17652.0,0.3457650273224044
NC_000913.2,0.075,0.075,200,10000,True,20,43.887613856415406,57.308421718058575,49.70807144380248,82.41101455657318,0.3978957980131312,24477,31295,207585,18234,13110.5,0.11356044945624742
NC_000913.2,0.075,0.075,400,8000,False,11,56.272356360384535,94.29186860527733,70.48189081108515,88.02056883920297,0.6689221562591192,40273,31295,207585,2438,18702.0,0.26584939772007554
NC_000913.2,0.075,0.075,400,8000,True,11,57.71288814420452,100.0,73.187282058312,88.88636355565342,0.7081813627105477,42711,31295,207585,0,21780.0,0.24162273901808784
NC_000913.2,0.075,0.075,400,10000,False,11,56.272356360384535,94.29186860527733,70.48189081108515,88.02056883920297,0.6689221562591192,40273,31295,207585,2438,18702.0,0.26584939772007554
NC_000913.2,0.075,0.075,400,10000,True,11,57.71288814420452,100.0,73.187282058312,88.88636355565342,0.7081813627105477,42711,31295,207585,0,21780.0,0.24162273901808784
NC_000913.2,0.075,0.075,600,8000,False,7,58.1033434650456,89.51324014890778,70.46658864078296,88.61930956600176,0.6609564212130439,38232,27568,211312,4479,12127.0,0.29657515932301626
NC_000913.2,0.075,0.075,600,8000,True,7,55.80738544093765,92.528856734799,69.62281768053134,87.75315972456505,0.656690798050677,39520,31295,207585,3191,25724.0,0.16979104608844736
NC_000913.2,0.075,0.075,600,10000,False,7,58.1033434650456,89.51324014890778,70.46658864078296,88.61930956600176,0.6609564212130439,38232,27568,211312,4479,12127.0,0.29657515932301626
NC_000913.2,0.075,0.075,600,10000,True,7,55.80738544093765,92.528856734799,69.62281768053134,87.75315972456505,0.656690798050677,39520,31295,207585,3191,25724.0,0.16979104608844736
NC_000913.2,0.1,0.05,200,8000,False,30,43.060985144644256,67.05298400880335,52.44325621000009,81.55445308976495,0.4324061865637507,28639,37869,201011,14072,17652.0,0.34482288828337876
NC_000913.2,0.1,0.05,200,8000,True,25,38.2357535616096,57.308421718058575,45.868430668902896,79.48336417001964,0.34882605156368846,24477,39539,199341,18234,13110.5,0.11356044945624742
NC_000913.2,0.1,0.05,200,10000,False,29,43.060985144644256,67.05298400880335,52.44325621000009,81.55445308976495,0.4324061865637507,28639,37869,201011,14072,17652.0,0.34482288828337876
NC_000913.2,0.1,0.05,200,10000,True,22,38.2357535616096,57.308421718058575,45.868430668902896,79.48336417001964,0.34882605156368846,24477,39539,199341,18234,13110.5,0.11356044945624742
NC_000913.2,0.1,0.05,400,8000,False,11,56.39421469178464,94.76013205029149,70.70816481625451,88.09159383645074,0.672162138124099,40473,31295,207585,2238,19252.0,0.2600453634084515
NC_000913.2,0.1,0.05,400,8000,True,11,57.71288814420452,100.0,73.187282058312,88.88636355565342,0.7081813627105477,42711,31295,207585,0,21780.0,0.24162273901808784
NC_000913.2,0.1,0.05,400,10000,False,11,56.39421469178464,94.76013205029149,70.70816481625451,88.09159383645074,0.672162138124099,40473,31295,207585,2238,19252.0,0.2600453634084515
NC_000913.2,0.1,0.05,400,10000,True,11,57.71288814420452,100.0,73.187282058312,88.88636355565342,0.7081813627105477,42711,31295,207585,0,21780.0,0.24162273901808784
NC_000913.2,0.1,0.05,600,8000,False,7,59.739534883720935,90.21563531642902,71.88068388504911,89.29404703985567,0.6772952720906602,38532,25968,212912,4179,12227.0,0.29741869534358756
NC_000913.2,0.1,0.05,600,8000,True,7,55.80738544093765,92.528856734799,69.62281768053134,87.75315972456505,0.656690798050677,39520,31295,207585,3191,25724.0,0.16979104608844736
NC_000913.2,0.1,0.05,600,10000,False,7,59.739534883720935,90.21563531642902,71.88068388504911,89.29404703985567,0.6772952720906602,38532,25968,212912,4179,12227.0,0.29741869534358756
NC_000913.2,0.1,0.05,600,10000,True,7,55.80738544093765,92.528856734799,69.62281768053134,87.75315972456505,0.656690798050677,39520,31295,207585,3191,25724.0,0.16979104608844736
NC_000913.2,0.1,0.1,200,8000,False,33,42.81804511278195,100.0,59.96167372122897,79.74402590991899,0.570912337177244,42711,57039,181841,0,22928.5,0.2210140562248996
NC_000913.2,0.1,0.1,200,8000,True,28,38.78305244806044,100.0,55.89018509673578,76.05853880273162,0.5276139961000696,42711,67417,171463,0,24780.0,0.22462244897959183
NC_000913.2,0.1,0.1,200,10000,False,32,42.81804511278195,100.0,59.96167372122897,79.74402590991899,0.570912337177244,42711,57039,181841,0,22928.5,0.2210140562248996
NC_000913.2,0.1,0.1,200,10000,True,24,38.78305244806044,100.0,55.89018509673578,76.05853880273162,0.5276139961000696,42711,67417,171463,0,24780.0,0.22462244897959183
NC_000913.2,0.1,0.1,400,8000,False,14,52.19543193733273,100.0,68.59001124136822,86.10822078830644,0.6606672691809701,42711,39118,199762,0,24899.5,0.19975499092558985
NC_000913.2,0.1,0.1,400,8000,True,14,52.19543193733273,100.0,68.59001124136822,86.10822078830644,0.6606672691809701,42711,39118,199762,0,25724.0,0.1803457556935818
NC_000913.2,0.1,0.1,400,10000,False,13,57.71288814420452,100.0,73.187282058312,88.88636355565342,0.7081813627105477,42711,31295,207585,0,24899.5,0.19975499092558985
NC_000913.2,0.1,0.1,400,10000,True,13,57.71288814420452,100.0,73.187282058312,88.88636355565342,0.7081813627105477,42711,31295,207585,0,25724.0,0.1803457556935818
NC_000913.2,0.1,0.1,600,8000,False,10,57.84654973928354,100.0,73.2946647675596,88.94708992830026,0.7092929163684233,42711,31124,207756,0,23549.5,0.21574122218095593
NC_000913.2,0.1,0.1,600,8000,True,9,57.71288814420452,100.0,73.187282058312,88.88636355565342,0.7081813627105477,42711,31295,207585,0,25724.0,0.19271452645770137
NC_000913.2,0.1,0.1,600,10000,False,9,57.84654973928354,100.0,73.2946647675596,88.94708992830026,0.7092929163684233,42711,31124,207756,0,23549.5,0.21574122218095593
NC_000913.2,0.1,0.1,600,10000,True,9,57.71288814420452,100.0,73.187282058312,88.88636355565342,0.7081813627105477,42711,31295,207585,0,25724.0,0.19271452645770137
NC_000913.2,0.15,0.05,200,8000,False,33,42.90406830738323,100.0,60.04597184049037,79.81505090716678,0.571799733717952,42711,56839,182041,0,22928.5,0.2219052419354839
NC_000913.2,0.15,0.05,200,8000,True,28,38.78305244806044,100.0,55.89018509673578,76.05853880273162,0.5276139961000696,42711,67417,171463,0,24780.0,0.22462244897959183
NC_000913.2,0.15,0.05,200,10000,False,32,42.90406830738323,100.0,60.04597184049037,79.81505090716678,0.571799733717952,42711,56839,182041,0,22928.5,0.2219052419354839
NC_000913.2,0.15,0.05,200,10000,True,24,38.78305244806044,100.0,55.89018509673578,76.05853880273162,0.5276139961000696,42711,67417,171463,0,24780.0,0.22462244897959183
NC_000913.2,0.15,0.05,400,8000,False,14,52.259295965936204,100.0,68.64513018322083,86.14373328693034,0.6612367713210987,42711,39018,199862,0,24949.5,0.19242132867132866
NC_000913.2,0.15,0.05,400,8000,True,14,52.259295965936204,100.0,68.64513018322083,86.14373328693034,0.6612367713210987,42711,39018,199862,0,25724.0,0.1803457556935818
NC_000913.2,0.15,0.05,400,10000,False,13,57.71288814420452,100.0,73.187282058312,88.88636355565342,0.7081813627105477,42711,31295,207585,0,24949.5,0.19242132867132866
NC_000913.2,0.15,0.05,400,10000,True,13,57.71288814420452,100.0,73.187282058312,88.88636355565342,0.7081813627105477,42711,31295,207585,0,25724.0,0.1803457556935818
NC_000913.2,0.15,0.05,600,8000,False,11,58.00366673456916,100.0,73.42065906864009,89.01811492554805,0.7105973061146427,42711,30924,207956,0,26878.5,0.18013911620294598
NC_000913.2,0.15,0.05,600,8000,True,10,57.71288814420452,100.0,73.187282058312,88.88636355565342,0.7081813627105477,42711,31295,207585,0,25724.0,0.1803457556935818
NC_000913.2,0.15,0.05,600,10000,False,10,58.00366673456916,100.0,73.42065906864009,89.01811492554805,0.7105973061146427,42711,30924,207956,0,26878.5,0.18013911620294598
NC_000913.2,0.15,0.05,600,10000,True,10,57.71288814420452,100.0,73.187282058312,88.88636355565342,0.7081813627105477,42711,31295,207585,0,25724.0,0.1803457556935818
NC_000913.2,0.15,0.1,200,8000,False,42,37.161327370490895,100.0,54.186304671889374,74.35180811886744,0.5091754944765914,42711,72223,166657,0,23728.5,0.21371844660194175
NC_000913.2,0.15,0.1,200,8000,True,36,33.86321831789928,100.0,50.59376092016655,70.37653902290911,0.46944826912480525,42711,83417,155463,0,21883.0,0.24162273901808784
NC_000913.2,0.15,0.1,200,10000,False,40,38.97913738660631,100.0,56.09350888137373,76.25527804510797,0.5297999358523272,42711,66863,172017,0,23728.5,0.21371844660194175
NC_000913.2,0.15,0.1,200,10000,True,31,35.36615659777424,100.0,52.252582900556035,72.28000894914966,0.4879531401865455,42711,78057,160823,0,21883.0,0.24162273901808784
NC_000913.2,0.15,0.1,400,8000,False,17,51.441062761203916,100.0,67.9354222999841,85.68207080481976,0.653902714640276,42711,40318,198562,0,26549.5,0.17896747967479676
NC_000913.2,0.15,0.1,400,8000,True,15,50.80832232968131,100.0,67.38132424629656,85.31487156904872,0.6481743868080971,42711,41352,197528,0,32246.5,0.15202928743961353
NC_000913.2,0.15,0.1,400,10000,False,17,51.441062761203916,100.0,67.9354222999841,85.68207080481976,0.653902714640276,42711,40318,198562,0,26549.5,0.17896747967479676
NC_000913.2,0.15,0.1,400,10000,True,15,50.80832232968131,100.0,67.38132424629656,85.31487156904872,0.6481743868080971,42711,41352,197528,0,32246.5,0.15202928743961353
NC_000913.2,0.15,0.1,600,8000,False,13,57.71288814420452,100.0,73.187282058312,88.88636355565342,0.7081813627105477,42711,31295,207585,0,29437.0,0.15244459833795013
NC_000913.2,0.15,0.1,600,8000,True,13,57.71288814420452,100.0,73.187282058312,88.88636355565342,0.7081813627105477,42711,31295,207585,0,38110.5,0.11117676767676768
NC_000913.2,0.15,0.1,600,10000,False,12,57.71288814420452,100.0,73.187282058312,88.88636355565342,0.7081813627105477,42711,31295,207585,0,29437.0,0.15244459833795013
NC_000913.2,0.15,0.1,600,10000,True,12,57.71288814420452,100.0,73.187282058312,88.88636355565342,0.7081813627105477,42711,31295,207585,0,38110.5,0.11117676767676768
NC_000913.2,0.15,0.2,200,8000,False,53,26.537142431095756,100.0,41.94364108632567,58.01108700207038,0.3660903208277928,42711,118237,120643,0,26428.5,0.19831531531531532
NC_000913.2,0.15,0.2,200,8000,True,47,29.019173540242694,100.0,44.98428062119193,62.899737562635174,0.404079482793553,42711,104471,134409,0,21883.0,0.24162273901808784
NC_000913.2,0.15,0.2,200,10000,False,49,27.70401312844995,100.0,43.387850467289724,60.41847928378393,0.38441794760601006,42711,111458,127422,0,26428.5,0.19831531531531532
NC_000913.2,0.15,0.2,200,10000,True,39,31.559463553404516,100.0,47.977488963526284,67.1069032746075,0.4395737571462247,42711,92624,146256,0,21883.0,0.24162273901808784
NC_000913.2,0.15,0.2,400,8000,False,21,39.64376212443265,100.0,56.7784217802829,76.90764264482884,0.5371429490728331,42711,65026,173854,0,42480.0,0.10951741293532338
NC_000913.2,0.15,0.2,400,8000,True,20,41.29100242655092,100.0,58.44816968867601,78.43396983568367,0.5549235669136452,42711,60728,178152,0,52337.0,0.09327542372881356
NC_000913.2,0.15,0.2,400,10000,False,19,39.64376212443265,100.0,56.7784217802829,76.90764264482884,0.5371429490728331,42711,65026,173854,0,42480.0,0.10951741293532338
NC_000913.2,0.15,0.2,400,10000,True,18,41.29100242655092,100.0,58.44816968867601,78.43396983568367,0.5549235669136452,42711,60728,178152,0,52337.0,0.09327542372881356
NC_000913.2,0.15,0.2,600,8000,False,17,42.38800341398543,100.0,59.538728541258635,79.38463942384523,0.5664552750125704,42711,58051,180829,0,36837.0,0.12651149425287356
NC_000913.2,0.15,0.2,600,8000,True,17,38.20235773957532,100.0,55.28466860393624,75.46405957576769,0.5210866700876149,42711,69091,169789,0,42837.0,0.11117676767676768
NC_000913.2,0.15,0.2,600,10000,False,17,42.38800341398543,100.0,59.538728541258635,79.38463942384523,0.5664552750125704,42711,58051,180829,0,36837.0,0.12651149425287356
NC_000913.2,0.15,0.2,600,10000,True,17,38.20235773957532,100.0,55.28466860393624,75.46405957576769,0.5210866700876149,42711,69091,169789,0,42837.0,0.11117676767676768
NC_000913.2,0.2,0.1,200,8000,False,47,30.179120296767355,100.0,46.36553116654725,64.90867960978866,0.42065858442884074,42711,98814,140066,0,25578.5,0.20195412844036698
NC_000913.2,0.2,0.1,200,8000,True,41,31.311442961138358,100.0,47.69034937862192,66.72620928935939,0.43623552005161337,42711,93696,145184,0,21883.0,0.24162273901808784
NC_000913.2,0.2,0.1,200,10000,False,47,30.179120296767355,100.0,46.36553116654725,64.90867960978866,0.42065858442884074,42711,98814,140066,0,25578.5,0.20195412844036698
NC_000913.2,0.2,0.1,200,10000,True,37,32.51644436323771,100.0,49.075334792575106,68.52136609479706,0.452223338575603,42711,88641,150239,0,21883.0,0.24162273901808784
NC_000913.2,0.2,0.1,400,8000,False,19,43.843026956004024,100.0,60.95954441978463,80.57217737782813,0.5813977560892988,42711,54707,184173,0,34787.0,0.13276839565741858
NC_000913.2,0.2,0.1,400,8000,True,19,45.32873441231096,100.0,62.380966290821995,81.70609145888895,0.596269086912735,42711,51514,187366,0,42837.0,0.11117676767676768
NC_000913.2,0.2,0.1,400,10000,False,17,43.843026956004024,100.0,60.95954441978463,80.57217737782813,0.5813977560892988,42711,54707,184173,0,34787.0,0.13276839565741858
NC_000913.2,0.2,0.1,400,10000,True,17,45.32873441231096,100.0,62.380966290821995,81.70609145888895,0.596269086912735,42711,51514,187366,0,42837.0,0.11117676767676768
